cut_comuna;comuna;cut_region;region;opciones;votos
6113;Pichidegua;6;Libertador Gral. Bernardo O'Higgins;VOTOS EN BLANCO;297
6113;Pichidegua;6;Libertador Gral. Bernardo O'Higgins;VOTOS NULOS;606
6201;Pichilemu;6;Libertador Gral. Bernardo O'Higgins;A FAVOR;6918
6201;Pichilemu;6;Libertador Gral. Bernardo O'Higgins;EN CONTRA;8223
6201;Pichilemu;6;Libertador Gral. Bernardo O'Higgins;VOTOS EN BLANCO;255
6201;Pichilemu;6;Libertador Gral. Bernardo O'Higgins;VOTOS NULOS;648
6308;Placilla;6;Libertador Gral. Bernardo O'Higgins;A FAVOR;3498
6308;Placilla;6;Libertador Gral. Bernardo O'Higgins;EN CONTRA;3957
6308;Placilla;6;Libertador Gral. Bernardo O'Higgins;VOTOS EN BLANCO;150
6308;Placilla;6;Libertador Gral. Bernardo O'Higgins;VOTOS NULOS;380
6309;Pumanque;6;Libertador Gral. Bernardo O'Higgins;A FAVOR;1767
6309;Pumanque;6;Libertador Gral. Bernardo O'Higgins;EN CONTRA;1818
6309;Pumanque;6;Libertador Gral. Bernardo O'Higgins;VOTOS EN BLANCO;89
6309;Pumanque;6;Libertador Gral. Bernardo O'Higgins;VOTOS NULOS;167
6301;San Fernando;6;Libertador Gral. Bernardo O'Higgins;A FAVOR;24535
6301;San Fernando;6;Libertador Gral. Bernardo O'Higgins;EN CONTRA;30155
6301;San Fernando;6;Libertador Gral. Bernardo O'Higgins;VOTOS EN BLANCO;682
6301;San Fernando;6;Libertador Gral. Bernardo O'Higgins;VOTOS NULOS;2256
6310;Santa Cruz;6;Libertador Gral. Bernardo O'Higgins;A FAVOR;13990
6310;Santa Cruz;6;Libertador Gral. Bernardo O'Higgins;EN CONTRA;14422
6310;Santa Cruz;6;Libertador Gral. Bernardo O'Higgins;VOTOS EN BLANCO;479
6310;Santa Cruz;6;Libertador Gral. Bernardo O'Higgins;VOTOS NULOS;1194
6117;San Vicente;6;Libertador Gral. Bernardo O'Higgins;A FAVOR;16022
6117;San Vicente;6;Libertador Gral. Bernardo O'Higgins;EN CONTRA;20341
6117;San Vicente;6;Libertador Gral. Bernardo O'Higgins;VOTOS EN BLANCO;601
6117;San Vicente;6;Libertador Gral. Bernardo O'Higgins;VOTOS NULOS;1555
7102;Constitución;7;Maule;A FAVOR;16451
7102;Constitución;7;Maule;EN CONTRA;17428
7102;Constitución;7;Maule;VOTOS EN BLANCO;531
7102;Constitución;7;Maule;VOTOS NULOS;1597
7103;Curepto;7;Maule;A FAVOR;4026
7103;Curepto;7;Maule;EN CONTRA;4166
7103;Curepto;7;Maule;VOTOS EN BLANCO;249
7103;Curepto;7;Maule;VOTOS NULOS;498
7301;Curicó;7;Maule;A FAVOR;49991
7301;Curicó;7;Maule;EN CONTRA;56641
7301;Curicó;7;Maule;VOTOS EN BLANCO;1542
7301;Curicó;7;Maule;VOTOS NULOS;4384
7104;Empedrado;7;Maule;A FAVOR;2423
7104;Empedrado;7;Maule;EN CONTRA;1255
7104;Empedrado;7;Maule;VOTOS EN BLANCO;61
7104;Empedrado;7;Maule;VOTOS NULOS;128
7302;Hualañé;7;Maule;A FAVOR;3757
7302;Hualañé;7;Maule;EN CONTRA;4504
7302;Hualañé;7;Maule;VOTOS EN BLANCO;199
7302;Hualañé;7;Maule;VOTOS NULOS;443
7303;Licantén;7;Maule;A FAVOR;2719
7303;Licantén;7;Maule;EN CONTRA;2931
7303;Licantén;7;Maule;VOTOS EN BLANCO;117
7303;Licantén;7;Maule;VOTOS NULOS;303
7105;Maule;7;Maule;A FAVOR;13488
7105;Maule;7;Maule;EN CONTRA;12607
7105;Maule;7;Maule;VOTOS EN BLANCO;NA
7105;Maule;7;Maule;VOTOS NULOS;1092
7304;Molina;7;Maule;A FAVOR;15828
7304;Molina;7;Maule;EN CONTRA;19305
7304;Molina;7;Maule;VOTOS EN BLANCO;464
7304;Molina;7;Maule;VOTOS NULOS;1641
7106;Pelarco;7;Maule;A FAVOR;4519
7106;Pelarco;7;Maule;EN CONTRA;3425
7106;Pelarco;7;Maule;VOTOS EN BLANCO;106
7106;Pelarco;7;Maule;VOTOS NULOS;393
7107;Pencahue;7;Maule;A FAVOR;4837
7107;Pencahue;7;Maule;EN CONTRA;3821
7107;Pencahue;7;Maule;VOTOS EN BLANCO;130
7107;Pencahue;7;Maule;VOTOS NULOS;427
7305;Rauco;7;Maule;A FAVOR;4753
7305;Rauco;7;Maule;EN CONTRA;4237
7305;Rauco;7;Maule;VOTOS EN BLANCO;162
7305;Rauco;7;Maule;VOTOS NULOS;499
7108;Río Claro;7;Maule;A FAVOR;6047
7108;Río Claro;7;Maule;EN CONTRA;5156
7108;Río Claro;7;Maule;VOTOS EN BLANCO;235
7108;Río Claro;7;Maule;VOTOS NULOS;534
7306;Romeral;7;Maule;A FAVOR;6608
7306;Romeral;7;Maule;EN CONTRA;6157
7306;Romeral;7;Maule;VOTOS EN BLANCO;211
7306;Romeral;7;Maule;VOTOS NULOS;577
7307;Sagrada Familia;7;Maule;A FAVOR;7029
7307;Sagrada Familia;7;Maule;EN CONTRA;7623
7307;Sagrada Familia;7;Maule;VOTOS EN BLANCO;282
7307;Sagrada Familia;7;Maule;VOTOS NULOS;572
7109;San Clemente;7;Maule;A FAVOR;17007
7109;San Clemente;7;Maule;EN CONTRA;16449
7109;San Clemente;7;Maule;VOTOS EN BLANCO;NA
7109;San Clemente;7;Maule;VOTOS NULOS;1711
7110;San Rafael;7;Maule;A FAVOR;4145
7110;San Rafael;7;Maule;EN CONTRA;3988
7110;San Rafael;7;Maule;VOTOS EN BLANCO;NA
7110;San Rafael;7;Maule;VOTOS NULOS;414
7101;Talca;7;Maule;A FAVOR;72424
7101;Talca;7;Maule;EN CONTRA;87347
7101;Talca;7;Maule;VOTOS EN BLANCO;NA
7101;Talca;7;Maule;VOTOS NULOS;5765
7308;Teno;7;Maule;A FAVOR;12287
7308;Teno;7;Maule;EN CONTRA;10652
7308;Teno;7;Maule;VOTOS EN BLANCO;327
7308;Teno;7;Maule;VOTOS NULOS;1022
7309;Vichuquén;7;Maule;A FAVOR;2116
7309;Vichuquén;7;Maule;EN CONTRA;1865
7309;Vichuquén;7;Maule;VOTOS EN BLANCO;104
7309;Vichuquén;7;Maule;VOTOS NULOS;204
7201;Cauquenes;7;Maule;A FAVOR;19459
7201;Cauquenes;7;Maule;EN CONTRA;12004
7201;Cauquenes;7;Maule;VOTOS EN BLANCO;419
7201;Cauquenes;7;Maule;VOTOS NULOS;1335
7202;Chanco;7;Maule;A FAVOR;4812
7202;Chanco;7;Maule;EN CONTRA;2700
7202;Chanco;7;Maule;VOTOS EN BLANCO;NA
7202;Chanco;7;Maule;VOTOS NULOS;424
7402;Colbún;7;Maule;A FAVOR;7963
7402;Colbún;7;Maule;EN CONTRA;8685
7402;Colbún;7;Maule;VOTOS EN BLANCO;312
7402;Colbún;7;Maule;VOTOS NULOS;830
7401;Linares;7;Maule;A FAVOR;36058
7401;Linares;7;Maule;EN CONTRA;34656
7401;Linares;7;Maule;VOTOS EN BLANCO;NA
7401;Linares;7;Maule;VOTOS NULOS;2848
7403;Longaví;7;Maule;A FAVOR;14911
7403;Longaví;7;Maule;EN CONTRA;9977
7403;Longaví;7;Maule;VOTOS EN BLANCO;378
7403;Longaví;7;Maule;VOTOS NULOS;1024
7404;Parral;7;Maule;A FAVOR;18129
7404;Parral;7;Maule;EN CONTRA;14380
7404;Parral;7;Maule;VOTOS EN BLANCO;459
7404;Parral;7;Maule;VOTOS NULOS;1536
7203;Pelluhue;7;Maule;A FAVOR;4062
7203;Pelluhue;7;Maule;EN CONTRA;2688
7203;Pelluhue;7;Maule;VOTOS EN BLANCO;92
7203;Pelluhue;7;Maule;VOTOS NULOS;302
7405;Retiro;7;Maule;A FAVOR;10058
7405;Retiro;7;Maule;EN CONTRA;6271
7405;Retiro;7;Maule;VOTOS EN BLANCO;283
7405;Retiro;7;Maule;VOTOS NULOS;717
7406;San Javier;7;Maule;A FAVOR;18591
7406;San Javier;7;Maule;EN CONTRA;16568
7406;San Javier;7;Maule;VOTOS EN BLANCO;522
7406;San Javier;7;Maule;VOTOS NULOS;1656
7407;Villa Alegre;7;Maule;A FAVOR;6514
7407;Villa Alegre;7;Maule;EN CONTRA;5796
7407;Villa Alegre;7;Maule;VOTOS EN BLANCO;188
7407;Villa Alegre;7;Maule;VOTOS NULOS;637
7408;Yerbas Buenas;7;Maule;A FAVOR;7987
7408;Yerbas Buenas;7;Maule;EN CONTRA;6281
7408;Yerbas Buenas;7;Maule;VOTOS EN BLANCO;NA
7408;Yerbas Buenas;7;Maule;VOTOS NULOS;712
8103;Chiguayante;8;Biobío;A FAVOR;24276
8103;Chiguayante;8;Biobío;EN CONTRA;34360
8103;Chiguayante;8;Biobío;VOTOS EN BLANCO;736
8103;Chiguayante;8;Biobío;VOTOS NULOS;2625
8101;Concepción;8;Biobío;A FAVOR;70285
8101;Concepción;8;Biobío;EN CONTRA;89776
8101;Concepción;8;Biobío;VOTOS EN BLANCO;NA
8101;Concepción;8;Biobío;VOTOS NULOS;5495
8102;Coronel;8;Biobío;A FAVOR;33864
8102;Coronel;8;Biobío;EN CONTRA;43329
8102;Coronel;8;Biobío;VOTOS EN BLANCO;NA
8102;Coronel;8;Biobío;VOTOS NULOS;3798
8104;Florida;8;Biobío;A FAVOR;5053
8104;Florida;8;Biobío;EN CONTRA;4335
8104;Florida;8;Biobío;VOTOS EN BLANCO;176
8104;Florida;8;Biobío;VOTOS NULOS;398
8112;Hualpén;8;Biobío;A FAVOR;27217
8112;Hualpén;8;Biobío;EN CONTRA;38956
8112;Hualpén;8;Biobío;VOTOS EN BLANCO;699
8112;Hualpén;8;Biobío;VOTOS NULOS;2750
8105;Hualqui;8;Biobío;A FAVOR;8315
8105;Hualqui;8;Biobío;EN CONTRA;9721
8105;Hualqui;8;Biobío;VOTOS EN BLANCO;268
8105;Hualqui;8;Biobío;VOTOS NULOS;929
8107;Penco;8;Biobío;A FAVOR;14564
8107;Penco;8;Biobío;EN CONTRA;21883
8107;Penco;8;Biobío;VOTOS EN BLANCO;466
8107;Penco;8;Biobío;VOTOS NULOS;1462
8108;San Pedro de la Paz;8;Biobío;A FAVOR;39284
8108;San Pedro de la Paz;8;Biobío;EN CONTRA;45865
8108;San Pedro de la Paz;8;Biobío;VOTOS EN BLANCO;991
8108;San Pedro de la Paz;8;Biobío;VOTOS NULOS;2880
8109;Santa Juana;8;Biobío;A FAVOR;6172
8109;Santa Juana;8;Biobío;EN CONTRA;5020
8109;Santa Juana;8;Biobío;VOTOS EN BLANCO;248
8109;Santa Juana;8;Biobío;VOTOS NULOS;477
8110;Talcahuano;8;Biobío;A FAVOR;46553
8110;Talcahuano;8;Biobío;EN CONTRA;59925
8110;Talcahuano;8;Biobío;VOTOS EN BLANCO;NA
8110;Talcahuano;8;Biobío;VOTOS NULOS;4332
8111;Tomé;8;Biobío;A FAVOR;18374
8111;Tomé;8;Biobío;EN CONTRA;23631
8111;Tomé;8;Biobío;VOTOS EN BLANCO;597
8111;Tomé;8;Biobío;VOTOS NULOS;1741
8314;Alto Biobío;8;Biobío;A FAVOR;2013
8314;Alto Biobío;8;Biobío;EN CONTRA;1990
8314;Alto Biobío;8;Biobío;VOTOS EN BLANCO;199
8314;Alto Biobío;8;Biobío;VOTOS NULOS;356
8302;Antuco;8;Biobío;A FAVOR;1683
8302;Antuco;8;Biobío;EN CONTRA;1748
8302;Antuco;8;Biobío;VOTOS EN BLANCO;63
8302;Antuco;8;Biobío;VOTOS NULOS;175
8202;Arauco;8;Biobío;A FAVOR;13276
8202;Arauco;8;Biobío;EN CONTRA;13635
8202;Arauco;8;Biobío;VOTOS EN BLANCO;449
8202;Arauco;8;Biobío;VOTOS NULOS;1222
8303;Cabrero;8;Biobío;A FAVOR;12764
8303;Cabrero;8;Biobío;EN CONTRA;9873
8303;Cabrero;8;Biobío;VOTOS EN BLANCO;408
8303;Cabrero;8;Biobío;VOTOS NULOS;1007
8203;Cañete;8;Biobío;A FAVOR;14091
8203;Cañete;8;Biobío;EN CONTRA;10387
8203;Cañete;8;Biobío;VOTOS EN BLANCO;366
8203;Cañete;8;Biobío;VOTOS NULOS;1175
8204;Contulmo;8;Biobío;A FAVOR;2979
8204;Contulmo;8;Biobío;EN CONTRA;1725
8204;Contulmo;8;Biobío;VOTOS EN BLANCO;83
8204;Contulmo;8;Biobío;VOTOS NULOS;172
8205;Curanilahue;8;Biobío;A FAVOR;11224
8205;Curanilahue;8;Biobío;EN CONTRA;12781
8205;Curanilahue;8;Biobío;VOTOS EN BLANCO;404
8205;Curanilahue;8;Biobío;VOTOS NULOS;1256
8304;Laja;8;Biobío;A FAVOR;8895
8304;Laja;8;Biobío;EN CONTRA;8496
8304;Laja;8;Biobío;VOTOS EN BLANCO;283
8304;Laja;8;Biobío;VOTOS NULOS;639
8201;Lebu;8;Biobío;A FAVOR;9189
8201;Lebu;8;Biobío;EN CONTRA;8667
8201;Lebu;8;Biobío;VOTOS EN BLANCO;348
8201;Lebu;8;Biobío;VOTOS NULOS;828
8206;Los Alamos;8;Biobío;A FAVOR;8395
8206;Los Alamos;8;Biobío;EN CONTRA;7150
8206;Los Alamos;8;Biobío;VOTOS EN BLANCO;249
8206;Los Alamos;8;Biobío;VOTOS NULOS;741
8301;Los Angeles;8;Biobío;A FAVOR;88495
8301;Los Angeles;8;Biobío;EN CONTRA;58431
8301;Los Angeles;8;Biobío;VOTOS EN BLANCO;NA
8301;Los Angeles;8;Biobío;VOTOS NULOS;5122
8106;Lota;8;Biobío;A FAVOR;15050
8106;Lota;8;Biobío;EN CONTRA;20973
8106;Lota;8;Biobío;VOTOS EN BLANCO;478
8106;Lota;8;Biobío;VOTOS NULOS;1907
8305;Mulchén;8;Biobío;A FAVOR;12233
8305;Mulchén;8;Biobío;EN CONTRA;9341
8305;Mulchén;8;Biobío;VOTOS EN BLANCO;429
8305;Mulchén;8;Biobío;VOTOS NULOS;919
8306;Nacimiento;8;Biobío;A FAVOR;11267
8306;Nacimiento;8;Biobío;EN CONTRA;8860
8306;Nacimiento;8;Biobío;VOTOS EN BLANCO;NA
8306;Nacimiento;8;Biobío;VOTOS NULOS;731
8307;Negrete;8;Biobío;A FAVOR;4782
8307;Negrete;8;Biobío;EN CONTRA;3086
8307;Negrete;8;Biobío;VOTOS EN BLANCO;139
8307;Negrete;8;Biobío;VOTOS NULOS;307
8308;Quilaco;8;Biobío;A FAVOR;2070
8308;Quilaco;8;Biobío;EN CONTRA;1575
8308;Quilaco;8;Biobío;VOTOS EN BLANCO;52
8308;Quilaco;8;Biobío;VOTOS NULOS;122
8309;Quilleco;8;Biobío;A FAVOR;4851
8309;Quilleco;8;Biobío;EN CONTRA;3026
8309;Quilleco;8;Biobío;VOTOS EN BLANCO;123
8309;Quilleco;8;Biobío;VOTOS NULOS;342
8310;San Rosendo;8;Biobío;A FAVOR;1427
8310;San Rosendo;8;Biobío;EN CONTRA;1849
8310;San Rosendo;8;Biobío;VOTOS EN BLANCO;49
8310;San Rosendo;8;Biobío;VOTOS NULOS;146
8311;Santa Bárbara;8;Biobío;A FAVOR;6406
8311;Santa Bárbara;8;Biobío;EN CONTRA;4360
8311;Santa Bárbara;8;Biobío;VOTOS EN BLANCO;203
8311;Santa Bárbara;8;Biobío;VOTOS NULOS;464
8207;Tirúa;8;Biobío;A FAVOR;3994
8207;Tirúa;8;Biobío;EN CONTRA;2977
8207;Tirúa;8;Biobío;VOTOS EN BLANCO;188
8207;Tirúa;8;Biobío;VOTOS NULOS;500
8312;Tucapel;8;Biobío;A FAVOR;6370
8312;Tucapel;8;Biobío;EN CONTRA;4993
8312;Tucapel;8;Biobío;VOTOS EN BLANCO;206
8312;Tucapel;8;Biobío;VOTOS NULOS;537
8313;Yumbel;8;Biobío;A FAVOR;8889
8313;Yumbel;8;Biobío;EN CONTRA;8336
8313;Yumbel;8;Biobío;VOTOS EN BLANCO;347
8313;Yumbel;8;Biobío;VOTOS NULOS;795
9201;Angol;9;La Araucanía;A FAVOR;23900
9201;Angol;9;La Araucanía;EN CONTRA;14851
9201;Angol;9;La Araucanía;VOTOS EN BLANCO;465
9201;Angol;9;La Araucanía;VOTOS NULOS;1404
9202;Collipulli;9;La Araucanía;A FAVOR;10927
9202;Collipulli;9;La Araucanía;EN CONTRA;6867
9202;Collipulli;9;La Araucanía;VOTOS EN BLANCO;343
9202;Collipulli;9;La Araucanía;VOTOS NULOS;825
9203;Curacautín;9;La Araucanía;A FAVOR;8011
9203;Curacautín;9;La Araucanía;EN CONTRA;5659
9203;Curacautín;9;La Araucanía;VOTOS EN BLANCO;NA
9203;Curacautín;9;La Araucanía;VOTOS NULOS;609
9204;Ercilla;9;La Araucanía;A FAVOR;3166
9204;Ercilla;9;La Araucanía;EN CONTRA;2628
9204;Ercilla;9;La Araucanía;VOTOS EN BLANCO;139
9204;Ercilla;9;La Araucanía;VOTOS NULOS;351
9106;Galvarino;9;La Araucanía;A FAVOR;4722
9106;Galvarino;9;La Araucanía;EN CONTRA;4619
9106;Galvarino;9;La Araucanía;VOTOS EN BLANCO;305
9106;Galvarino;9;La Araucanía;VOTOS NULOS;457
9108;Lautaro;9;La Araucanía;A FAVOR;15794
9108;Lautaro;9;La Araucanía;EN CONTRA;12985
9108;Lautaro;9;La Araucanía;VOTOS EN BLANCO;503
9108;Lautaro;9;La Araucanía;VOTOS NULOS;1326
9205;Lonquimay;9;La Araucanía;A FAVOR;4439
9205;Lonquimay;9;La Araucanía;EN CONTRA;3223
9205;Lonquimay;9;La Araucanía;VOTOS EN BLANCO;NA
9205;Lonquimay;9;La Araucanía;VOTOS NULOS;486
9206;Los Sauces;9;La Araucanía;A FAVOR;3790
9206;Los Sauces;9;La Araucanía;EN CONTRA;2002
9206;Los Sauces;9;La Araucanía;VOTOS EN BLANCO;108
9206;Los Sauces;9;La Araucanía;VOTOS NULOS;231
9207;Lumaco;9;La Araucanía;A FAVOR;4526
9207;Lumaco;9;La Araucanía;EN CONTRA;2412
9207;Lumaco;9;La Araucanía;VOTOS EN BLANCO;160
9207;Lumaco;9;La Araucanía;VOTOS NULOS;248
9110;Melipeuco;9;La Araucanía;A FAVOR;2831
9110;Melipeuco;9;La Araucanía;EN CONTRA;2221
9110;Melipeuco;9;La Araucanía;VOTOS EN BLANCO;134
9110;Melipeuco;9;La Araucanía;VOTOS NULOS;243
9113;Perquenco;9;La Araucanía;A FAVOR;2948
9113;Perquenco;9;La Araucanía;EN CONTRA;2616
9113;Perquenco;9;La Araucanía;VOTOS EN BLANCO;121
9113;Perquenco;9;La Araucanía;VOTOS NULOS;297
9208;Purén;9;La Araucanía;A FAVOR;5785
9208;Purén;9;La Araucanía;EN CONTRA;3607
9208;Purén;9;La Araucanía;VOTOS EN BLANCO;179
9208;Purén;9;La Araucanía;VOTOS NULOS;379
9209;Renaico;9;La Araucanía;A FAVOR;4555
9209;Renaico;9;La Araucanía;EN CONTRA;3455
9209;Renaico;9;La Araucanía;VOTOS EN BLANCO;169
9209;Renaico;9;La Araucanía;VOTOS NULOS;337
9210;Traiguén;9;La Araucanía;A FAVOR;8004
9210;Traiguén;9;La Araucanía;EN CONTRA;6095
9210;Traiguén;9;La Araucanía;VOTOS EN BLANCO;271
9210;Traiguén;9;La Araucanía;VOTOS NULOS;598
9211;Victoria;9;La Araucanía;A FAVOR;15196
9211;Victoria;9;La Araucanía;EN CONTRA;9986
9211;Victoria;9;La Araucanía;VOTOS EN BLANCO;399
9211;Victoria;9;La Araucanía;VOTOS NULOS;1111
9119;Vilcún;9;La Araucanía;A FAVOR;10967
9119;Vilcún;9;La Araucanía;EN CONTRA;9361
9119;Vilcún;9;La Araucanía;VOTOS EN BLANCO;365
9119;Vilcún;9;La Araucanía;VOTOS NULOS;967
9102;Carahue;9;La Araucanía;A FAVOR;9885
9102;Carahue;9;La Araucanía;EN CONTRA;8275
9102;Carahue;9;La Araucanía;VOTOS EN BLANCO;405
9102;Carahue;9;La Araucanía;VOTOS NULOS;950
9121;Cholchol;9;La Araucanía;A FAVOR;4701
9121;Cholchol;9;La Araucanía;EN CONTRA;4503
9121;Cholchol;9;La Araucanía;VOTOS EN BLANCO;174
9121;Cholchol;9;La Araucanía;VOTOS NULOS;583
9103;Cunco;9;La Araucanía;A FAVOR;7800
9103;Cunco;9;La Araucanía;EN CONTRA;6574
9103;Cunco;9;La Araucanía;VOTOS EN BLANCO;257
9103;Cunco;9;La Araucanía;VOTOS NULOS;628
9104;Curarrehue;9;La Araucanía;A FAVOR;3356
9104;Curarrehue;9;La Araucanía;EN CONTRA;2684
9104;Curarrehue;9;La Araucanía;VOTOS EN BLANCO;NA
9104;Curarrehue;9;La Araucanía;VOTOS NULOS;292
9105;Freire;9;La Araucanía;A FAVOR;9859
9105;Freire;9;La Araucanía;EN CONTRA;8756
9105;Freire;9;La Araucanía;VOTOS EN BLANCO;363
9105;Freire;9;La Araucanía;VOTOS NULOS;1019
9107;Gorbea;9;La Araucanía;A FAVOR;6911
9107;Gorbea;9;La Araucanía;EN CONTRA;4740
9107;Gorbea;9;La Araucanía;VOTOS EN BLANCO;193
9107;Gorbea;9;La Araucanía;VOTOS NULOS;487
9109;Loncoche;9;La Araucanía;A FAVOR;8812
9109;Loncoche;9;La Araucanía;EN CONTRA;9318
9109;Loncoche;9;La Araucanía;VOTOS EN BLANCO;NA
9109;Loncoche;9;La Araucanía;VOTOS NULOS;777
9111;Nueva Imperial;9;La Araucanía;A FAVOR;12300
9111;Nueva Imperial;9;La Araucanía;EN CONTRA;12518
9111;Nueva Imperial;9;La Araucanía;VOTOS EN BLANCO;431
9111;Nueva Imperial;9;La Araucanía;VOTOS NULOS;1204
9112;Padre Las Casas;9;La Araucanía;A FAVOR;26164
9112;Padre Las Casas;9;La Araucanía;EN CONTRA;25478
9112;Padre Las Casas;9;La Araucanía;VOTOS EN BLANCO;NA
9112;Padre Las Casas;9;La Araucanía;VOTOS NULOS;2458
9114;Pitrufquén;9;La Araucanía;A FAVOR;10092
9114;Pitrufquén;9;La Araucanía;EN CONTRA;8945
9114;Pitrufquén;9;La Araucanía;VOTOS EN BLANCO;315
9114;Pitrufquén;9;La Araucanía;VOTOS NULOS;804
9115;Pucón;9;La Araucanía;A FAVOR;11686
9115;Pucón;9;La Araucanía;EN CONTRA;11809
9115;Pucón;9;La Araucanía;VOTOS EN BLANCO;399
9115;Pucón;9;La Araucanía;VOTOS NULOS;1066
9116;Saavedra;9;La Araucanía;A FAVOR;4289
9116;Saavedra;9;La Araucanía;EN CONTRA;5008
9116;Saavedra;9;La Araucanía;VOTOS EN BLANCO;285
9116;Saavedra;9;La Araucanía;VOTOS NULOS;499
9101;Temuco;9;La Araucanía;A FAVOR;97818
9101;Temuco;9;La Araucanía;EN CONTRA;97249
9101;Temuco;9;La Araucanía;VOTOS EN BLANCO;NA
9101;Temuco;9;La Araucanía;VOTOS NULOS;7026
9117;Teodoro Schmidt;9;La Araucanía;A FAVOR;6527
9117;Teodoro Schmidt;9;La Araucanía;EN CONTRA;4824
9117;Teodoro Schmidt;9;La Araucanía;VOTOS EN BLANCO;306
9117;Teodoro Schmidt;9;La Araucanía;VOTOS NULOS;546
9118;Toltén;9;La Araucanía;A FAVOR;4178
9118;Toltén;9;La Araucanía;EN CONTRA;3458
9118;Toltén;9;La Araucanía;VOTOS EN BLANCO;180
9118;Toltén;9;La Araucanía;VOTOS NULOS;358
9120;Villarrica;9;La Araucanía;A FAVOR;24234
9120;Villarrica;9;La Araucanía;EN CONTRA;22524
9120;Villarrica;9;La Araucanía;VOTOS EN BLANCO;NA
9120;Villarrica;9;La Araucanía;VOTOS NULOS;2127
10104;Fresia;10;Los Lagos;A FAVOR;5350
10104;Fresia;10;Los Lagos;EN CONTRA;4615
10104;Fresia;10;Los Lagos;VOTOS EN BLANCO;325
10104;Fresia;10;Los Lagos;VOTOS NULOS;528
10105;Frutillar;10;Los Lagos;A FAVOR;8080
10105;Frutillar;10;Los Lagos;EN CONTRA;7595
10105;Frutillar;10;Los Lagos;VOTOS EN BLANCO;316
10105;Frutillar;10;Los Lagos;VOTOS NULOS;689
10107;Llanquihue;10;Los Lagos;A FAVOR;6622
10107;Llanquihue;10;Los Lagos;EN CONTRA;7222
10107;Llanquihue;10;Los Lagos;VOTOS EN BLANCO;280
10107;Llanquihue;10;Los Lagos;VOTOS NULOS;656
10106;Los Muermos;10;Los Lagos;A FAVOR;8518
10106;Los Muermos;10;Los Lagos;EN CONTRA;5181
10106;Los Muermos;10;Los Lagos;VOTOS EN BLANCO;424
10106;Los Muermos;10;Los Lagos;VOTOS NULOS;646
10301;Osorno;10;Los Lagos;A FAVOR;53387
10301;Osorno;10;Los Lagos;EN CONTRA;62977
10301;Osorno;10;Los Lagos;VOTOS EN BLANCO;1544
10301;Osorno;10;Los Lagos;VOTOS NULOS;5076
10302;Puerto Octay;10;Los Lagos;A FAVOR;3251
10302;Puerto Octay;10;Los Lagos;EN CONTRA;4006
10302;Puerto Octay;10;Los Lagos;VOTOS EN BLANCO;130
10302;Puerto Octay;10;Los Lagos;VOTOS NULOS;350
10109;Puerto Varas;10;Los Lagos;A FAVOR;20641
10109;Puerto Varas;10;Los Lagos;EN CONTRA;17345
10109;Puerto Varas;10;Los Lagos;VOTOS EN BLANCO;NA
10109;Puerto Varas;10;Los Lagos;VOTOS NULOS;1382
10303;Purranque;10;Los Lagos;A FAVOR;8329
10303;Purranque;10;Los Lagos;EN CONTRA;7151
10303;Purranque;10;Los Lagos;VOTOS EN BLANCO;302
10303;Purranque;10;Los Lagos;VOTOS NULOS;701
10304;Puyehue;10;Los Lagos;A FAVOR;5008
10304;Puyehue;10;Los Lagos;EN CONTRA;4884
10304;Puyehue;10;Los Lagos;VOTOS EN BLANCO;197
10304;Puyehue;10;Los Lagos;VOTOS NULOS;422
10305;Río Negro;10;Los Lagos;A FAVOR;5446
10305;Río Negro;10;Los Lagos;EN CONTRA;5225
10305;Río Negro;10;Los Lagos;VOTOS EN BLANCO;173
10305;Río Negro;10;Los Lagos;VOTOS NULOS;467
10306;San Juan de la Costa;10;Los Lagos;A FAVOR;2745
10306;San Juan de la Costa;10;Los Lagos;EN CONTRA;3844
10306;San Juan de la Costa;10;Los Lagos;VOTOS EN BLANCO;116
10306;San Juan de la Costa;10;Los Lagos;VOTOS NULOS;347
10307;San Pablo;10;Los Lagos;A FAVOR;4061
10307;San Pablo;10;Los Lagos;EN CONTRA;4263
10307;San Pablo;10;Los Lagos;VOTOS EN BLANCO;133
10307;San Pablo;10;Los Lagos;VOTOS NULOS;418
10202;Ancud;10;Los Lagos;A FAVOR;13729
10202;Ancud;10;Los Lagos;EN CONTRA;16253
10202;Ancud;10;Los Lagos;VOTOS EN BLANCO;785
10202;Ancud;10;Los Lagos;VOTOS NULOS;1537
10102;Calbuco;10;Los Lagos;A FAVOR;12569
10102;Calbuco;10;Los Lagos;EN CONTRA;12345
10102;Calbuco;10;Los Lagos;VOTOS EN BLANCO;855
10102;Calbuco;10;Los Lagos;VOTOS NULOS;1322
10201;Castro;10;Los Lagos;A FAVOR;13670
10201;Castro;10;Los Lagos;EN CONTRA;18231
10201;Castro;10;Los Lagos;VOTOS EN BLANCO;792
10201;Castro;10;Los Lagos;VOTOS NULOS;1735
10401;Chaitén;10;Los Lagos;A FAVOR;1523
10401;Chaitén;10;Los Lagos;EN CONTRA;1343
10401;Chaitén;10;Los Lagos;VOTOS EN BLANCO;134
10401;Chaitén;10;Los Lagos;VOTOS NULOS;176
10203;Chonchi;10;Los Lagos;A FAVOR;4232
10203;Chonchi;10;Los Lagos;EN CONTRA;6325
